URL,Drug
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Alrex; Bausch & Lomb,  Pharmos;
                    Treatment for seasonal allergic conjunctivitis, Approved March 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Cosopt; Merck;
                    Treatment for glaucoma or ocular hypertension, Approved April 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Lotemax; Bausch & Lomb,  Pharmos;
                    Treatment for post-operative eye inflammation, Approved March 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Salagen Tablets; MGI Pharma;
                    Treatment for Sjogren's Syndrome, Approved February 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Viroptic; King Pharmaceuticals;
                    Treatment for inflammation of the cornea in children due to herpes simplex virus, Approved February 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Vitravene Injection; Isis Pharmaceuticals;
                    Treatment for CMV in AIDS patients, Approved August 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Acular (ketorolac tromethamine ophthalmic solution) 0.5%; Allergan;
                    Treatment for postoperative inflammation in patients who have undergone cataract extraction, Approved January 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Acular (ketorolac tromethamine ophthalmic solution) 0.5%; Allergan;
                    Treatment for post-surgical inflammation following cataract extraction, Approved November 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"BSS Sterile Irrigating Solution; Alcon;
                    Treatment during ocular surgical procedures, Approved December 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"AK-Con-A (naphazoline ophthalmic); Akorn;
                    Over-the-counter combination vasoconstrictor/antihistamine product for opthalmic use, Approved January 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Alphagan (brimonidine); Allergan;
                    Treatment for open-angle glaucoma and ocular hypertension, Approved September 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Ocuflox (ofloxacin opthalmic solution) 0.3%; Allergan;
                    Treatment for corneal ulcers, Approved May 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"OcuHist; Pfizer;
                    Over-the-counter antihistamine eye drop, Approved January 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Vistide (cidofovir); Gilead;
                    Treatment for cytomegalovirus (CMV) retinitis, Approved June 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/13/ophthalmology,"Vitrasert Implant; Chiron;
                    Drug delivery system for the treatment of cytomegalovirus, Approved March 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/28/orthopedics-orthopedic-surgery,"Strensiq (asfotase alfa); Alexion;
                    For the treatment of hypophosphatasia, Approved October 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/28/orthopedics-orthopedic-surgery,"Otezla (apremilast); Celgene;
                    For the treatment of adults with active psoriatic arthritis, Approved March 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/28/orthopedics-orthopedic-surgery,"Xgeva (denosumab); Amgen;
                    For the treatment of giant cell tumor of bone, Approved June 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/28/orthopedics-orthopedic-surgery,"Rayos (prednisone) delayed-release tablets; Horizon Pharma;
                    For the treatment of certain inflammatory diseases, including arthritis, COPD, asthma and  psoriatic conditions, Approved July of 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/28/orthopedics-orthopedic-surgery,"Prolia (denosumab); Amgen;
                    For the treatment of osteoporosis and bone loss in men and women, Approved June 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/28/orthopedics-orthopedic-surgery,"Amrix (cyclobenzaprine hydrochloride extended release); Cephalon;
                    For the treatment of muscle spasm associated with acute, painful musculoskeletal conditions, Approved February 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Otiprio (ciprofloxacin otic suspension); Otonomy;
                    For the treatment of pediatrics with bilateral otitis media with effusion undergoing tympanostomy tube placement, Approved December 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Grastek (Timothy Grass Pollen Allergen Extract); Merck;
                    For the treatment of grass pollen-induced allergic rhinitis, Approved April 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Oralair (Sweet Vernal, Orchard, Perennial Rye, Timothy and Kentucky Blue Grass Mixed Pollens Allergen Extract); Greer Labs;
                    For the treatment of grass pollen-induced allergic rhinitis with or without conjunctivitis, Approved April 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Ragwitek (Short Ragweed Pollen Allergen Extract); Merck;
                    For the treatment of short ragweed pollen-induced allergic rhinitis, Approved April 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Xtoro (finafloxacin otic suspension) 0.3%; Alcon;
                    For the treatment of acute otitis externa, Approved December 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Dymista (azelastine hydrochloride and fluticasone propionate); Meda Pharmaceuticals Inc;
                    For the relief of symptoms of seasonal allergic rhinitis, Approved May 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Qnasl (beclomethasone dipropionate) nasal aerosol; Teva Pharmaceutical;
                    For the treatment of seasonal and perennial allergic rhinitis, Approved March 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Vandetanib (vandetanib); AstraZeneca;
                    For the treatment of thyroid cancer, Approved April 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Oravig (miconazole); Strativa Pharmaceuticals;
                    oropharyngeal candidiasis, Approved April 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Astepro (azelastine hydrochloride nasal spray); Meda Pharmaceuticals Inc;
                    For the treatment of seasonal and perennial allergic rhinitis, Approved October 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Moxatag (amoxicillin); MiddleBrooke Pharmaceuticals;
                    For the treatment of tonsillitis and/or pharyngitis secondary to Streptococcus pyogenes in adults and pediatrics, Approved January 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Patanase (olopatadine hydrochloride); Alcon;
                    For the treatment of seasonal allergic rhinitis, Approved April 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Veramyst (fluticasone furoate); GlaxoSmithKline;
                    For the treatment of seasonal and perennial allergic rhinitis, Approved April 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Xyzal (levocetirizine dihydrochloride); UCB;
                    For the treatment of seasonal and perennial allergic rhinitis and urticaria, Approved May 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Depakote ER (divalproex sodium); Abbott Laboratories;
                    For the prophylaxis (prevention) of migraine headaches in adults, Approved August 2000"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Protonix (pantoprazole sodium) Delayed-Release Tablets; Wyeth;
                    For treatment of erosive esophagitis, Approved February 2000"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Tri-Nasal Spray (triamcinolone acetonide spray); Muro Pharmaceutical;
                    For treatment of nasal symptoms of allergic rhinitis in adults and children age 12 or older, Approved February 2000"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Ethyol (amifostine); US Bioscience, Alza;
                    Treatment for xerostomia (dry mouth) due to radiation, Approved June 1999"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Rocephin; Roche;
                    Treatment for pediatric otitis media, Approved January 1998"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Floxin otic; Daiichi Sankyo;
                    Treatment for otitis media, Approved December 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Omnicef; Warner-Lambert;
                    Treatment against various bacterias, Approved December 1997"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Bactroban Nasal 2% (mupirocin calcium ointment); SmithKline Beecham;
                    Treatment for nasal bacteria, Approved April 1996"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/14/otolaryngology-ear-nose-throat,"Cedax (ceftibuten); Schering-Plough;
                    Treatment for chronic bronchitis, acute bacterial otitis media, pharyngitis/tonsillitis, Approved December 1995"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Asparlas (calaspargase pegol-mknl ); Servier;
                    For the treatment of acute lymphoblastic leukemia in pediatrics and young adults, Approved December 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Diacomit (stiripentol) ; Biocodex;
                    For the treatment of seizures associated with Dravet syndrome, Approved August 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Dupixent (dupilumab); Regeneron Pharmaceuticals;
                    For the treatment of moderate-to-severe asthma , Approved October 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Elzonris (tagraxofusp-erzs); Stemline Therapeutics;
                    For the treatment of blastic plasmacytoid dendritic cell neoplasm in adults and pediatrics, Approved December 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Epidiolex (cannabidiol); GW Pharmaceuticals;
                    For the treatment of seizures associated with Lennox-Gastaut syndrome or Dravet syndrome, Approved June 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Vaxelis (diphtheria, tetanus, pertussis, poliomyelitis, hepatitis B, Haemophilus influenzae type b); Merck;
                    For the prevention of diphtheria, tetanus, pertussis, poliomyelitis, hepatitis B, and Haemophilus influenzae type b, Approved December 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Brineura (cerliponase alfa); BioMarin;
                    For the treatment of late infantile neuronal ceroid lipofuscinosis type 2 , Approved April 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Emflaza (deflazacort); Marathon Pharmaceuticals;
                    For the treatment of Duchenne muscular dystrophy, Approved February 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Hemlibra (emicizumab-kxwh); Genentech;
                    For the prevention or reduction of bleeding episodes in patients with or without FVIII inhibitors, Approved November 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Rebinyn (Coagulation Factor IX (Recombinant), GlycoPEGylated) ; Novo Nordisk;
                    For the treatment of  hemophilia B, Approved June 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Briviact (brivaracetam); UCB;
                    For the treatment of partial onset seizures related to epilepsy, Approved February 2016"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Exondys 51 (eteplirsen); Sarepta Therapeutics;
                    For the treatment of Duchenne muscular dystrophy with mutated DMD gene amenable to exon 51 skipping, Approved September 2016"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Kovaltry [Antihemophilic Factor (Recombinant)]; Bayer ;
                    For the treatment of hemophillia A, Approved March 2016"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Spinraza (nusinersen); Biogen;
                    For the treatment of spinal muscular atrophy, Approved December 2016"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Bexsero (Meningococcal Group B Vaccine); Novartis;
                    For the treatment of invasive meningococcal disease caused by serogroup B, Approved January 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Cholbam (cholic acid); Asklepion Pharmaceuticals;
                    For the treatment of bile acid synthesis and peroxisomal disorders, Approved March 2015 "
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Kanuma (sebelipase alfa); Alexion;
                    For the treatment of Lysosomal Acid Lipase (LAL) deficiency, Approved December 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Orkambi (lumacaftor and ivacaftor); Vertex Pharmaceuticals;
                    For the treatment of cystic fibrosis, Approved July 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Otiprio (ciprofloxacin otic suspension); Otonomy;
                    For the treatment of pediatrics with bilateral otitis media with effusion undergoing tympanostomy tube placement, Approved December 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Strensiq (asfotase alfa); Alexion;
                    For the treatment of hypophosphatasia, Approved October 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Unituxin (dinutuximab); United Therapeutics;
                    For the treatment of pediatrics with high-risk neuroblastoma, Approved March 2015 "
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Alprolix [Coagulation Factor IX (Recombinant), Fc Fusion Protein]; Biogen Idec;
                    For the treatment of hemophilia B, Approved March 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Arnuity Ellipta (fluticasone furoate inhalation powder); GlaxoSmithKline;
                    For the treatment of asthma, Approved August 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Qudexy XR (topiramate); Upsher-Smith Laboratories;
                    For the treatment of partial onset and primary generalized tonic-clonic seizures and Lennox-Gastaut Syndrome, Approved March 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Vimizim (elosulfase alfa); BioMarin;
                    For the treatment of Mucopolysaccharidosis type IVA, Approved February 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Actemra (ocilizumab); Genentech;
                    For the treatment of Polyarticular Juvenile Idiopathic Arthritis, Approved May 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Ilaris (canakinumab); Novartis;
                    For the treatment of Systemic Juvenile Idiopathic Arthritis, Approved May 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Kineret, anakinra; Swedish Orphan Biovitrum;
                    For the treatment of Cryopyrin-Associated Periodic Syndromes, Approved January 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Kynamro (mipomersen sodium); Genzyme;
                    For the treatment of homozygous familial hypercholesterolemia, Approved January 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Ravicti (glycerol phenylbutyrate); Hyperion Therapeutics;
                    For the treatment of pediatrics and adults with urea cycle disorders, Approved February 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Tivicay (dolutegravir); ViiV HealthCare;
                    For the treatment of HIV-1 in adults and children over 12 years of age, Approved August 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Trokendi XR (topiramate); Supernus Pharmaceuticals;
                    For the treatment of partial onset, tonic-clonic and Lennox-Gastaut Syndrome seizures, Approved August 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Fycompa (perampanel); Eisai;
                    For the treatment of partial-onset seizures with or without secondarily generalized seizures; tonic-clonic seizures, Approved October 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Oxtellar XR (oxcarbazepine extended release); Supernus Pharmaceuticals;
                    For the adjunctive therapy of partial seizures in adults and in children 6 years to 17 years of age, Approved October 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Qnasl (beclomethasone dipropionate) nasal aerosol; Teva Pharmaceutical;
                    For the treatment of seasonal and perennial allergic rhinitis, Approved March 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Quillivant XR (methylphenidate hydrochloride); NextWave Pharmaceuticals;
                    For the treatment of Attention Deficit Hyperactivity Disorder, Approved September 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Sklice (ivermectin) lotion; Sanofi Pasteur;
                    For the treatment of head lice, Approved February 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Surfaxin (lucinactant); Discovery Laboratories;
                    For the treatment of respiratory distress syndrome in premature infants, Approved March 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Actemra (tocilizumab); Genentech;
                    For the treatment of systemic juvenile idiopathic arthritis, Approved April 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Daliresp (roflumilast); Forest Pharmaceuticals;
                    For the treatment of chronic obstructive pulmonary disease, Approved February 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Onfi (clobazam); Lundbeck;
                    For the adjunctive treatment of seizures associated with Lennox-Gastaut syndrome, Approved October 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Cuvposa (glycopyrrolate); Shionogi;
                    For the treatment of chronic severe drooling in pediatrics with neurologic conditions, Approved July 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Dulera (mometasone furoate + formoterol fumarate dihydrate); Merck;
                    For the treatment of asthma, Approved June 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Kapvay (clonidine hydrochloride); Shionogi;
                    For the treatment of attention deficit hyperactivity disorder, Approved October 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Veltin (clindamycin phosphate and tretinoin); Stiefel;
                    For the treatment of acne vulgaris, Approved July 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Berinert (C1 Esterase Inhibitor (Human)); CSL Behring;
                    For the treatment of abdominal or facial attacks of hereditary angioedema, Approved October 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Colcrys (colchicine); Mutual Pharmaceuticals;
                    For gout flares and familial Mediterranean fever, Approved October 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Hiberix (Haemophilus b Conjugate Vaccine; Tetanus Toxoid Conjugate); GlaxoSmithKline;
                    For the prevention of invasive disease caused by Haemophilus influenzae type b., August of 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Ilaris (canakinumab); Novartis;
                    For the treatment of Cryopyrin-Associated Periodic Syndromes, Approved June 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Intuniv (guanfacine extended-release); Shire Pharmaceuticals;
                    For the treatment of ADHD in children and adolescents, Approved September 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Sabril (vigabatrin); Lundbeck;
                    For the treatment of infantile spasms and complex partial seizures, Approved August 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Accretropin (somatropin rDNA Original); Cangene;
                    For the treatment of growth failure in pediatrics, Approved January 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Alvesco (ciclesonide); Nycomed;
                    For the maintenance treatment of asthma as prophylactic therapy in adults and adolescents, Approved January 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Aptivus (tipranavir); Boehringer Ingelheim;
                    For the treatment of HIV, Approved June 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Banzel (rufinamide); Elan Pharmaceuticals;
                    For the treatment of seizures associated with Lennox-Gastaut syndrome in pediatrics and adults, Approved November 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Cinryze (C1 Inhibitor (Human)); Lev Pharmaceuticals;
                    For the treatment of angioedema attacks in adolescents/adults with Hereditary Angioedema, Approved October 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Moxatag (amoxicillin); MiddleBrooke Pharmaceuticals;
                    For the treatment of tonsillitis and/or pharyngitis secondary to Streptococcus pyogenes in adults and pediatrics, Approved January 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Orencia (abatacept); Bristol-Myers Squibb;
                    For the treatment of Juvenile Idiopathic Arthritis, Approved April 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Patanase (olopatadine hydrochloride); Alcon;
                    For the treatment of seasonal allergic rhinitis, Approved April 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Rotarix (Rotavirus Vaccine, Live, Oral); GlaxoSmithKline;
                    For the prevention of rotavirus gastroenteritis caused by G1 and non-G1 types (G3, G4, and G9) in pediatrics, Approved April 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Altabax (retapamulin); GlaxoSmithKline;
                    For the treatment of impetigo due to Staphylococcus aureus or Streptococcus pyogenes, Approved April 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Supprelin LA (histrelin acetate); Indevus Pharmaceuticals;
                    For the treatment of central precocious puberty, Approved May 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Veramyst (fluticasone furoate); GlaxoSmithKline;
                    For the treatment of seasonal and perennial allergic rhinitis, Approved April 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Vyvanse (Lisdexamfetamine Dimesylate); New River;
                    For the treatment of Attention-Deficit/Hyperactivity Disorder, Approved February 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Xyzal (levocetirizine dihydrochloride); UCB;
                    For the treatment of seasonal and perennial allergic rhinitis and urticaria, Approved May 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Zingo (lidocaine hydrochloride monohydrate); Powder Pharmaceuticals;
                    For local analgesia prior to venipuncture or peripheral intravenous cannulation, Approved August 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Desonate (desonide); Dow Pharm;
                    For the treatment of atopic dermatitis, Approved October 2006"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Elaprase (idursulfase); Shire Pharmaceuticals;
                    For the treatmenr of mucopolysaccharidosis II (Hunter Syndrome), Approved July 2006"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Myozyme (alglucosidase alfa); Genzyme;
                    For the treatment of Pompe disease (glycogen storage disease type II), Approved April 2006"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Aldurazyme (laronidase); Genzyme;
                    For the treatment of Mucopolysaccharidosis I (MPS I) in subjects aged 5 to 65, Approved May 2003"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Alinia (nitazoxanide); Romark Laboratories;
                    For the treatment Diarrhea caused by Cryptosporidium and Giardia in children., December 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Daptacel; Sanofi Pasteur;
                    Pediatric vaccine for immunization against diptheria, tetanus and pertussis, Approved May 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Fluzone Preservative-free; Sanofi Pasteur;
                    Preservative free, pediatric dose, influenza virus vaccine for the immunization of infants, Approved September 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Orfadin (nitisinone); Orphan Pharmaceuticals;
                    Capsules for the treatment of hereditary tyrosinemia type I, Approved January 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Pediarix Vaccine; GlaxoSmithKline;
                    For the prevention of diphtheria, tetanus, pertussi, polio and  hepatitis  B in children 6 weeks to 7 years old., Approved December 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Qvar (beclomethasone dipropionate); Ivax;
                    For the treatment of asthma, Approved May 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Ritalin LA (methylphenidate HCl); Novartis;
                    Oral capsules for the treatment Attention-Deficit/Hyperactivity Disorder (ADHD), Approved June 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Strattera (atomoxetine HCl); Eli Lilly;
                    For the treatment of Attention-Deficit/Hyperactivity Disorder (ADHD) in children, adolescents and adults., December 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Adderall XR; Shire Pharmaceuticals;
                    Once-daily medication for the treatment of attention deficit/hyperactivity disorder (ADHD), Approved October 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/15/pediatrics-neonatology,"Focalin (dexmethylphenidate HCl); Celgene;
                    For the treatment of attention deficit hyperactivity disorder (ADHD), Approved November 2001"
